eps_over_Jo,eps,tau,P,W_tls,Wad_tls,L_tls,Wnorm_tls
0.0,0.0,21.170595933874512,1.3915649496599738e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,22.02200744310364,1.239078845919377e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,22.9076599137262,2.610322003358203e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,23.82893040422031,6.529919973623904e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,24.787251353812007,3.0871749145036187e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,25.784112809706244,1.063858423281031e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,26.82106474388963,4.988026692249717e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,27.89971946310744,8.101927380689334e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,29.02175411576192,8.276069665691639e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,30.188913299629792,7.403881008241719e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,31.40301177445345,5.785629637717244e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,32.66593728362376,4.841150551780428e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,33.97965348934155,8.71880352744657e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,35.3462030258216,4.202929054149811e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,36.76771067528654,5.053490794320494e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,38.24638667168852,9.04790568551049e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,39.78453013729589,4.193677090451239e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,40.0,1.5472069906213185e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,41.38453265748794,8.196325580309909e-37,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,43.048881999316066,1.007323639960699e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,44.78016597961338,6.506648060238925e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,46.58107648866657,4.5141548039812625e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,48.454413675706945,5.376695490910438e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,50.4030903027279,7.813305185303872e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,52.43013627339855,5.26668543008151e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,54.538703344115525,7.238465144404492e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,56.73207002451749,4.975423023157174e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,59.0136466750821,9.069509834890873e-36,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,61.386980809732094,8.415091850386733e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,63.85576261169375,9.988292519170029e-35,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,66.42383067118593,1.2546061120277296e-33,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,69.09517795385946,2.099382539413121e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,71.87395800926735,1.0677763462368673e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,74.76449142901991,5.494256885217872e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,77.77127256466456,6.425949744289413e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,80.0,8.954924319382736e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,80.89897651573759,4.2788182960540855e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,84.15246639885166,3.5784712455802425e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,87.53680090912191,6.391322208223246e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
0.0,0.0,91.05724218568857,6.794767775784421e-34,0.0025470576348930476,0.0025470576348930476,0.021064267717383674,1.0
